Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,9,,,,,,,74,,,,,,,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,10,,,,,,,,,,,,,,,61,68,,,,,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,11,,,,,,75,78,,,,,,80,,,72,68,,,68,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,12,,"""","""","""","""","""","""",63,76,76,76,76,76,67,67,67,67,62,62,68,,,"observations began with """,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,13,,,,,,,,,,75,78,,,,,62,62,58,58,62,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,14,,"""","""",,,,,,,,,,,,,,60,,,54,,,"observations began with """,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,15,,,,64,,,,67,,,,,,,,,,53,,,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,16,,,,,,,,,,,,76,,,,,,62,,,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,17,,,,,,,,,,,,,,,,,,66,66,66,,,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,18,,,72,,74,,,,,,,,,,,,,66,,64,,"calm + cloudy, heavy thunder [illegible] in the afternoon",,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,19,,,,,76,,,,,82,,,76,74,,66,,,,,,clear,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,20,,66,,,,82,,87,84,82,,80,,,77,70,,,,,,cloudy + [illegible] thunder,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,21,,,71,73,,,82,86,87,,84,79,80,77,74,,73,,72,,,clear calm,,
Amherstburg_UKN-501_Forts_1840-07-08_OBS-F,1840,August,22,,,75,80,81,82,84,86,84,83,,82,,81,75,75,75,75,73,73,,"clear, [illegible] thunder in the north [illegible]",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,23,,,72,,66,,,,,,,,,,,,66,64,,,,clear [illegible] rain much [illegible] forenoon,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,24,,,62,64,66,70,72,74,80,76,,,68,,60,60,60,,56,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,25,,59,40,,66,67,70,,74,70,,,,64,59,56,,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,26,,,,66,,73,76,74,74,70,70,,69,,66,64,,,67,,,clear,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,27,,68,68,68,,68,,68,68,,71,71,,70,,,69,,70,,,"cloudy, [threatening] rain",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,28,,70,,73,74,76,80,81,,78,78,77,75,,74,,,,70,,,"cloudy, [threatening] rain",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,29,,70,70,70,70,56,,80,78,80,78,,75,72,,,,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,30,,,,,,,,78,,,,,,,,,,,62,,,"clear, wind NW, rain forenoon",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,August,31,,58,,62,,66,,70,72,,,,,,,59,,56,,,,"clear, wind NW,",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,1,,54,,58,,67,68,73,74,,,,,61,,,58,,,56,,"cloudy wind NW, ",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,2,,,60,57,59,61,,63,,68,68,67,,63,,,56,,52,,,"clear, wind NW",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,3,,50,50,54,57,57,57,58,59,,,,,56,54,52,50,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,4,,53,54,58,60,60,60,61,,62,64,66,62,59,57,57,56,,,,,"clear,NE wind ",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,5,,,58,57,,,,67,,,68,,,62,60,,,,,,,"clear,SE wind",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,6,,,,,,,77,,,,,,,,,,,52,,50,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,7,,,,65,68,,70,76,,72,72,72,70,,,,,,62,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,8,,,63,65,,67,72,70,,,,70,69,,,,62,62,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,9,,,,68,68,,,74,76,74,,,72,66,64,,,,54,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,10,,,,,,,,,,,,,,,,,,50,47,,,clear ,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,11,,44,46,49,,,,,73,,,,74,,,,45,40,39,40,,clear & calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,12,,44,,52,54,,61,70,,66,65,63,,58,,49,,,,,,clear & calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,13,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,14,,,50,,,,67,73,,,,,64,,,,,,46,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,15,,,,,,,,,,,,,,,,,,,53,53,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,16,,54,,63,,,,75,,,74,,,,,,,,50,,,"cloudy, [spitting]",,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,17,,51,,53,,59,,,,,58,,54,,50,,46,,46,,,last night storm of  [illegible] of rain + fog [illegible],,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,18,,,48,,,,,,,,,57,51,50,,,,,46,,,clear + N. wind,"observations began with """,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,19,,,46,52,,,,,,,,,,64,,,,,48,,,clear + N. wind,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,20,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,21,,40,,44,,,,,,,53,,,,46,,,,38,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,22,,40,45,,,,,,,,,,,,,,,,40,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,23,,40,,,51,,,,,76,,,,,54,,,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,24,,,,,,62,,,,,76,,,,50,,,,,50,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,25,,,50,,56,,,,,,,,,,,,,,,62,,slightly shaded & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,26,,,,,,,75,,,,,,,,67,,,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,27,,,,,,,,,,,,,,,,,,,,,,,no observations made this day,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,28,,,,,,,,64,,,,,,,,,,,48,,,clear & calm,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,29,,48,,,,,,,,,,,,,,,,,50,,,raining,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,September,30,,,,,,,,,,,,,,,,,,54,,,,raining much + [illegible] all last night ,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,October,1,,,56,,,,,67,,,,,66,,,,,36,,,,clear all day and at bedtime,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,October,2,,,,,,,68,,,,,,,,,,,56,,,,[no] might a violent thunder [gust],,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,October,3,,36,,,,,47,,,,,,51,,,,,,,,,,,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,October,4,,,,,,,,,,,,,,,,,,54,,,,clear + [illegible],,
Amherstburg_UKN-501_Forts_1840-08-09_OBS-F,1840,October,5,,,50,55,,,,,,,,,,,,,,51,,,,clear + [illegible],,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,6,,,,,,,,,,,,,,,,,,,50,,,clear,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,7,,46,,,,,,,,,,,,62,,,,46,,,,clear,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,8,,,,,64,,,,,,,,68,,,,,60,,,,thunder followed by much rain,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,9,,,52,,,,,,,,,,,,,,,,52,,,light rainy + cloudy,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,10,,,,,,,,58,,,,54,,,,,,,,57,,[raining] ]illegible],,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,11,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,12,,,,,,,,,,,58,59,,,,,,45,,,,clear and beautfiul ,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,13,,36,,,,,55,,,,,,,,,,,52,52,,,"clear and beautfiul , calm",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,14,,,,,,,,,62,,,,,,,,,,37,,,,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,15,,32,,,,,,,,,,,,,39,,36,33,,32,,,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,16,,,,,,,,54,,,,,,,,,,,,43,,,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,17,,,,49,,,,,,62,,,,,,,,51,,,,,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,18,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,19,,,,,,,,,,,,,,,,,,,,36,,"much rain in the forenoon, clear afternoon + beautiful",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,20,,,55,,,,52,,,,,,52,48,,,,,49,,,"clear all day, misty [rain[",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,21,,,46,,,,,,,,56,,55,,,,,,41,,,Raining all day + [illegible] at night,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,22,,,39,42,,,,,51,,,,,,,,,,49,,,"clear all day, high wind at night ",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,23,,46,,,,,,,,,46,,40,,,38,,,33,,,"clear all day, high wind at night ",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,24,,,28,,,,,,,,,,38,,,,,,32,32,,cloudy NW wind [some] little snow fell forenoon,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,25,,,28,,,,,32,,32,,,,32,,,31,31,31,25,,[sunset] wind NW + clear,"observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,26,,,24,,,,,,,,32,,,,,,28,30,,29,,"clear all day, NW wind",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,27,,,34,,,,,40,,38,,,,,,,,,39,,,"cloudy all day, raining all little and little [illegible]",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,28,,,39,,,42,,,,,,,44,,,,,,34,,,"cloudy + calm, SW wind all day",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,29,,,37,,,,,,46,,,,,,,,,,,40,,"cloudy all day, wind NW","observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,30,,,40,,,,45,,,,,,,42,,,,,,40,,"cloudy all day, NW [illegible]",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,October,31,,,32,,,,,,52,,52,,,,,,,,,38,,clear + calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,1,,,,,,,,54,,,,,,,,,,,,40,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,2,,,40,,49,,,,,,,,,,,,,,40,,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,3,,,40,,,51,59,,,,,,,,,,,,36,,,clear + calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,4,,36,40,,50,,,,58,,,,,,,42,,,43,,,"calm, [ring] about the moon",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,5,,,42,,,,,,59,,,,,,,,,,38,38,,clear fog for several [hours[ [illegible],,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,6,,,40,,,,,58,,,,,47,,,,,,,38,,"foggy in the morning, [illegible] night ",,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,7,,,40,,,,,,59,,,,,,,,,,50,50,,dull and [flitting] from 8 to 11,"observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,8,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,9,,,,,,,66,,,,,,42,,,,,,31,31,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,10,,,25,,,,,,,,,,,,,,,,,30,,clear + calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,11,,,37,,,44,,,,,,,,,,,,,,44,,raining all after [illegible[,,
Amherstburg_UKN-501_Forts_1840-10-11_OBS-F,1840,November,12,,,44,,,46,46,46,46,46,46,46,46,46,46,46,46,46,43,40,,clear and beautfil till noon,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,13,,,32,,,,,,,,,,45,,,,,,36,,,cloudy + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,14,,,32,,,,,52,,,,,33,,,,,,,31,,cloudy snowing all day lying 4inches,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,15,,,,29,,28,30,,,,,,,,,,,28,,,,clear all day,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,16,,,24,,,,,,,,,30,28,,,,,,26,,,cloudy + [small] windy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,17,,,22,,24,,,,,30,,,27,,,,26,,,22,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,18,,,20,,,,,,,,,,,,,,,30,30,30,,clear + calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,19,,,,,,,,57,,,,,36,,,32,,,,38,,cloudy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,20,,,28,,,,,,,,,,,,,,30,,,30,,cloudy [threatening] [illegible],,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,21,,,32,,,,,,34,,,,,,,,,,33,,,"snowing + sleeting all day, [raining now]",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,22,,,,36,,,,,,,,,,,,,,,,37,,"cloudy, [mighty[ raining all day",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,23,,,34,,,,,,,,,,,,,,,31,32,,,"cloudy, [illegible] for all day",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,24,,,,,32,,,,,,,,,32,,,,,,31,,cloudy + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,25,,,32,,34,,,,,,,,,,,,,,,31,,cloudy + windy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,26,,,27,,,,,,,,,,,,,,,28,,,,cloudy + windy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,27,,,,,,,,,,,,,,,,,,,,29,,clear [illegible] south wind,part of observations cut off from image,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,28,,,,,,34,,,,,,,,38,,40,,38,,,,,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,29,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,November,30,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December ,1,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December ,2,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,3,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,4,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,5,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,6,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,7,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,8,,,,,,,,38,,,,,35,,35,,35,,,37,,cloudy + calm ,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,9,,,,,,,,,,,,,,,,,39,,38,,,cloudy + calm + foggy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,10,,,,,37,,,,,,,,38,,29,,,35,,,,clear + calm,"observations began with """,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,11,,,,,,,,,,,37,,33,,,,,32,,,,snowing,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,12,,,,,,35,,,,,,,,,34,,,36,,,,calm + raining,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,13,,,,,,,,35,,,,39,,,,,,35,,,,cloudy + foggy,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,14,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,15,,,,39,,,,41,,,,,,,,,,,,29,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,16,,,,,,,,,,,,,,,,,25,,,,,"clear, NW wind",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,17,,,,20,,,,,,,,,,,19,,18,,,,,Cloudy + wind NW,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,18,,,11,12,,,,,18,,,,,,18,,18,,,,,clear + wind NW,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,19,,,17,,,,,,,18,,,,,,,,20,,,,"cloudy, [illegible] of snow falling",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,20,,,,,,,,,,,,,,,,,,,,,,,no observations made on this day,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,21,,,,,,,,,,,,,,,,30,,,,32,,cloudy + a little snow falling,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,22,,,,,,,,,,,,,,,27,,,25,,25,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,23,,,21,,,,,,,,,35,,,,,,,32,,,"clear + calm, windy",,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,24,,,,22,23,,,,,,,,,,16,,14,,15,14,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-11-12_OBS-F,1840,December,25,,,23,24,,25,,,25,,28,,,,,,,,,31,,snowing,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,26,,,,32,32,32,33,,,,36,,,,,,,26,,26,,snowing all day [illegible] lying,Observation sheet has 2 entries for 2PM throughout Dec26-Feb1,"observer enters ""[Jay 1st] [illegible] 6 below"""
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,27,,,,,,,24,,,,,,,,,,,14,,16,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,28,,,,19,,,,,,,,,34,,,,,,29,,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,29,,,,,,,,,,38,,,,,,,,29,,27,,"cloudy, slight snowing all day",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,30,,,26,,,25,,,,,,,34,,,,,,21,,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1840,December,31,,,,,,27,,,,,,25,,,,,,,,14,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,1,,,4,5,,12,19,,,,0,0,,,,,,18,,18,,[heavy] SW wind river [clashed] through last night,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,2,,,,,,18,,,,,15,16,11,7,,2,,0,1,2,,clear [smart] NW wind ,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,3,,,5,6,,,5,,10,10,10,9,9,9,,9,,9,,9,,cloudy all day,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,4,,,,,,,,,13,12,,,9,,,9,,5,,3,,clear + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,5,,,,,,,,,,,,,,,,,29,29,,,,"cloudy, light wind, slightly [snowing] all day",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,6,,,,,,,,,,,41,,,39,,,36,35,,33,,"raining heavily, [rained] a little all day",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,7,,,,,33,,,,,35,,32,,30,,,31,30,,30,,"heavy rain a little all day, dull [or] fair",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,8,,,,30,,,,32,,,30,,,30,,,30,30,29,29,,"overcast all day, calm",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,9,,,,,,,31,,,32,32,,,,,,,,31,,,"overcast all day, calm",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,10,,,,,,,35,36,,,,,,,,,,,33,,,"overcast heavy snowing in morning, snow lying 6 inches",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,11,,,,,,,36,,,38,,,,,,,,,,32,,cloudy all day + calm,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,12,,,,31,,,35,,,,,,32,,,,,,,22,,,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,13,,,,,,,,,,,,,,,,20,,,,20,,calm + cloudy,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,14,,,,,,,,,,,32,,,,,,33,,,32,,cloudy [threating] a fall,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,15,,,,,,,,,,,,37,,34,,,,,32,,,cloudy all day,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,16,,,,,,38,,,,,,,,,,,40,,36,35,,"[illegible] all day, raining [illegible]",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,17,,,,23,,,,21,,,,19,,18,13,,,0,,-4,,,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,18,,,,9,6,0,3,4,,7,,,7,8,,4,3,2,,3,,clear wind [illegible],,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,19,,,,3,,,12,,,,,13,,,,,14,,12,14,,"cloudy all day, snowing slightly",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,20,,,,19,,24,,,,,,,,,,,25,,25,,,cloudy all day,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,21,,,25,,,,,,,,,,28,27,,,,,26,,,cloudy all day,,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,22,,,,29,,,,,,,,,,,27,26,,25,,27,,"cloudy all day, clear, overcast",,
Amherstburg_UKN-501_Forts_1840-12_OBS-F,1841,January,23,,,,,,30,,,,28,,,,,,,30,,,30,,"overcast all day, snowy now",,
